# File generated by CMD 2.8 (http://stev.oapd.inaf.it/cmd) on Wed Sep 14 21:20:54 CEST 2016
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: Gaia's G, G_BP and G_RP (Vegamags)
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01520	Y = 0.27554	[M/H] = 0.015	eta_R = 0.200	Age = 	1.0000e+09 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    G       G_BP    G_RP	int_IMF	stage
	0.015200	9.0000	2.11631155	2.1163	1.5052	3.7396	3.1688	1.007	0.917	1.294	0.377	3.27543521	2
	0.015200	9.0000	2.11661315	2.1166	1.4693	3.7318	3.1734	1.097	1.019	1.414	0.462	3.27545023	2
	0.015200	9.0000	2.11676407	2.1168	1.4547	3.7280	3.1729	1.133	1.062	1.466	0.496	3.27545762	3
	0.015200	9.0000	2.11699271	2.1170	1.4455	3.7226	3.1607	1.156	1.095	1.511	0.517	3.27546883	3
	0.015200	9.0000	2.11744928	2.1174	1.4550	3.7130	3.1128	1.132	1.091	1.529	0.492	3.27549124	3
	0.015200	9.0000	2.11782956	2.1178	1.4898	3.7066	3.0524	1.045	1.018	1.473	0.404	3.27551007	3
	0.015200	9.0000	2.11820960	2.1182	1.5355	3.7015	2.9863	0.931	0.916	1.383	0.291	3.27552867	3
	0.015200	9.0000	2.11851311	2.1185	1.5745	3.6979	2.9331	0.834	0.828	1.304	0.195	3.27554369	3
	0.015200	9.0000	2.11881638	2.1188	1.6148	3.6947	2.8799	0.733	0.736	1.220	0.095	3.27555871	3
	0.015200	9.0000	2.11911511	2.1191	1.6557	3.6916	2.8267	0.631	0.642	1.134	-0.006	3.27557325	3
	0.015200	9.0000	2.11940479	2.1194	1.6964	3.6886	2.7742	0.529	0.549	1.049	-0.106	3.27558756	3
	0.015200	9.0000	2.11968875	2.1197	1.7369	3.6858	2.7224	0.428	0.457	0.964	-0.205	3.27560163	3
	0.015200	9.0000	2.11997128	2.1200	1.7768	3.6830	2.6717	0.328	0.366	0.880	-0.303	3.27561545	3
	0.015200	9.0000	2.12018275	2.1202	1.8065	3.6811	2.6341	0.254	0.297	0.818	-0.375	3.27562571	3
	0.015200	9.0000	2.12025261	2.1203	1.8164	3.6804	2.6217	0.229	0.275	0.796	-0.400	3.27562928	3
	0.015200	9.0000	2.12053180	2.1205	1.8560	3.6778	2.5718	0.130	0.184	0.713	-0.496	3.27564287	3
	0.015200	9.0000	2.12060142	2.1206	1.8660	3.6772	2.5592	0.105	0.162	0.692	-0.520	3.27564645	3
	0.015200	9.0000	2.12080765	2.1208	1.8960	3.6752	2.5214	0.030	0.094	0.630	-0.593	3.27565646	3
