# File generated by CMD 2.8 (http://stev.oapd.inaf.it/cmd) on Wed Sep 14 21:20:03 CEST 2016
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: Gaia's G, G_BP and G_RP (Vegamags)
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01520	Y = 0.27554	[M/H] = 0.015	eta_R = 0.200	Age = 	3.0000e+08 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    G       G_BP    G_RP	int_IMF	stage
	0.015200	8.4771	0.09000000	0.0900	-3.1242	3.3833	5.0015	12.580	15.102	18.649	13.491	1.46765435	0
	0.015200	8.4771	0.09721880	0.0972	-3.0521	3.3955	5.0117	12.400	14.748	18.053	13.173	1.54283679	0
	0.015200	8.4771	0.10000000	0.1000	-3.0243	3.4001	5.0148	12.331	14.612	17.823	13.051	1.57040203	0
	0.015200	8.4771	0.10629894	0.1063	-2.9690	3.4089	5.0209	12.192	14.350	17.387	12.814	1.63004506	0
	0.015200	8.4771	0.11803844	0.1180	-2.8683	3.4248	5.0298	11.941	13.871	16.588	12.383	1.73185992	0
	0.015200	8.4771	0.12000000	0.1200	-2.8524	3.4275	5.0314	11.901	13.794	16.459	12.314	1.74782515	0
	0.015200	8.4771	0.12465751	0.1247	-2.8215	3.4314	5.0327	11.824	13.664	16.255	12.194	1.78465545	0
	0.015200	8.4771	0.12887423	0.1289	-2.7937	3.4349	5.0334	11.754	13.550	16.083	12.090	1.81673944	0
	0.015200	8.4771	0.14000000	0.1400	-2.7187	3.4440	5.0308	11.567	13.248	15.630	11.814	1.89584959	0
	0.015200	8.4771	0.16000000	0.1600	-2.5976	3.4565	5.0176	11.264	12.791	14.962	11.396	2.02115250	0
	0.015200	8.4771	0.20000000	0.2000	-2.4037	3.4746	4.9933	10.779	12.100	13.994	10.764	2.22178221	0
	0.015200	8.4771	0.25000000	0.2500	-2.2200	3.4912	4.9728	10.320	11.466	13.131	10.188	2.40809011	0
	0.015200	8.4771	0.30000001	0.3000	-2.0704	3.5025	4.9476	9.946	10.990	12.533	9.750	2.54750419	0
	0.015200	8.4771	0.34999999	0.3500	-1.9223	3.5136	4.9108	9.576	10.529	11.963	9.325	2.65552020	0
	0.015200	8.4771	0.40000001	0.4000	-1.7764	3.5258	4.8717	9.211	10.073	11.402	8.907	2.74133730	0
	0.015200	8.4771	0.44999999	0.4500	-1.6176	3.5384	4.8143	8.814	9.594	10.831	8.464	2.81098008	0
	0.015200	8.4771	0.50000000	0.5000	-1.4725	3.5527	4.7724	8.451	9.141	10.284	8.054	2.86847806	0
	0.015200	8.4771	0.54180586	0.5418	-1.3419	3.5675	4.7358	8.125	8.722	9.775	7.682	2.90930057	0
	0.015200	8.4771	0.55000001	0.5500	-1.3166	3.5706	4.7294	8.062	8.640	9.674	7.609	2.91663504	0
	0.015200	8.4771	0.60000002	0.6000	-1.1567	3.5940	4.7008	7.662	8.108	9.023	7.150	2.95739889	0
	0.015200	8.4771	0.64999998	0.6500	-0.9985	3.6202	4.6822	7.266	7.585	8.384	6.702	2.99236870	0
	0.015200	8.4771	0.69999999	0.7000	-0.8458	3.6472	4.6697	6.885	7.071	7.751	6.274	3.02253795	0
	0.015200	8.4771	0.72722745	0.7272	-0.7652	3.6611	4.6614	6.683	6.804	7.425	6.051	3.03727269	1
	0.015200	8.4771	0.75000000	0.7500	-0.7009	3.6741	4.6623	6.522	6.590	7.163	5.875	3.04879928	1
	0.015200	8.4771	0.80000001	0.8000	-0.5718	3.6940	4.6410	6.199	6.200	6.709	5.540	3.07187057	1
	0.015200	8.4771	0.85000002	0.8500	-0.4491	3.7127	4.6194	5.893	5.845	6.301	5.232	3.09222293	1
	0.015200	8.4771	0.89999998	0.9000	-0.3334	3.7298	4.5969	5.604	5.522	5.937	4.947	3.11026096	1
	0.015200	8.4771	0.94999999	0.9500	-0.2235	3.7451	4.5715	5.329	5.224	5.603	4.686	3.12635612	1
	0.015200	8.4771	1.00000000	1.0000	-0.1145	3.7590	4.5406	5.056	4.937	5.287	4.429	3.14080405	1
	0.015200	8.4771	1.04999995	1.0500	-0.0112	3.7717	4.5091	4.798	4.670	4.992	4.190	3.15380883	1
	0.015200	8.4771	1.10000002	1.1000	0.0881	3.7832	4.4762	4.550	4.421	4.716	3.973	3.16554141	1
	0.015200	8.4771	1.14999998	1.1500	0.1832	3.7938	4.4427	4.312	4.190	4.459	3.771	3.17617631	1
	0.015200	8.4771	1.15204930	1.1520	0.1870	3.7942	4.4413	4.302	4.181	4.448	3.763	3.17659092	1
	0.015200	8.4771	1.20000005	1.2000	0.2735	3.8036	4.4100	4.086	3.968	4.215	3.573	3.18585706	1
	0.015200	8.4771	1.25000000	1.2500	0.3603	3.8132	4.3792	3.869	3.751	3.981	3.379	3.19470429	1
	0.015200	8.4771	1.29999995	1.3000	0.4421	3.8223	4.3511	3.665	3.548	3.762	3.197	3.20280719	1
	0.015200	8.4771	1.35000002	1.3500	0.5197	3.8316	4.3269	3.471	3.356	3.554	3.027	3.21023273	1
	0.015200	8.4771	1.36976576	1.3697	0.5491	3.8354	4.3191	3.397	3.284	3.475	2.964	3.21299911	1
	0.015200	8.4771	1.39999998	1.4000	0.5934	3.8411	4.3073	3.287	3.175	3.356	2.869	3.21705914	1
	0.015200	8.4771	1.45000005	1.4500	0.6633	3.8516	4.2944	3.112	3.004	3.168	2.723	3.22335362	1
	0.015200	8.4771	1.50000000	1.5000	0.7311	3.8637	4.2898	2.942	2.840	2.985	2.589	3.22917390	1
	0.015200	8.4771	1.54999995	1.5500	0.7965	3.8769	4.2912	2.779	2.685	2.810	2.467	3.23456979	1
	0.015200	8.4771	1.55898082	1.5590	0.8079	3.8792	4.2917	2.750	2.658	2.780	2.446	3.23549747	1
	0.015200	8.4771	1.60000002	1.6000	0.8590	3.8896	4.2936	2.623	2.538	2.644	2.352	3.23958373	1
	0.015200	8.4771	1.64999998	1.6500	0.9189	3.9015	4.2946	2.473	2.401	2.489	2.245	3.24424219	1
	0.015200	8.4771	1.69190681	1.6919	0.9671	3.9107	4.2940	2.352	2.292	2.367	2.160	3.24789524	1
	0.015200	8.4771	1.70000005	1.7000	0.9763	3.9124	4.2938	2.329	2.271	2.344	2.144	3.24857616	1
	0.015200	8.4771	1.72566283	1.7257	1.0047	3.9176	4.2926	2.258	2.208	2.273	2.094	3.25068498	1
	0.015200	8.4771	1.75000000	1.7500	1.0314	3.9223	4.2910	2.192	2.150	2.208	2.048	3.25261688	1
	0.015200	8.4771	1.79999995	1.8000	1.0844	3.9314	4.2864	2.059	2.035	2.081	1.955	3.25639176	1
	0.015200	8.4771	1.85000002	1.8500	1.1358	3.9398	4.2806	1.930	1.927	1.963	1.865	3.25992513	1
	0.015200	8.4771	1.89999998	1.9000	1.1860	3.9477	4.2735	1.805	1.824	1.851	1.778	3.26323819	1
	0.015200	8.4771	1.95000005	1.9500	1.2350	3.9551	4.2656	1.683	1.725	1.745	1.693	3.26635003	1
	0.015200	8.4771	2.00000000	2.0000	1.2830	3.9621	4.2566	1.563	1.630	1.643	1.609	3.26927757	1
	0.015200	8.4771	2.02439904	2.0244	1.3062	3.9655	4.2521	1.505	1.585	1.595	1.569	3.27064252	1
	0.015200	8.4771	2.04999995	2.0500	1.3304	3.9689	4.2471	1.444	1.537	1.544	1.527	3.27203131	1
	0.015200	8.4771	2.09999990	2.1000	1.3769	3.9754	4.2368	1.328	1.447	1.449	1.446	3.27462268	1
	0.015200	8.4771	2.10967326	2.1097	1.3858	3.9766	4.2347	1.305	1.430	1.431	1.430	3.27510643	1
	0.015200	8.4771	2.15000010	2.1500	1.4227	3.9814	4.2254	1.213	1.358	1.356	1.365	3.27706480	1
	0.015200	8.4771	2.20000005	2.2000	1.4678	3.9872	4.2135	1.100	1.271	1.264	1.285	3.27936959	1
	0.015200	8.4771	2.25000000	2.2500	1.5122	3.9927	4.2008	0.989	1.184	1.174	1.204	3.28154731	1
	0.015200	8.4771	2.29960632	2.2996	1.5558	3.9979	4.1876	0.880	1.099	1.085	1.125	3.28359199	1
	0.015200	8.4771	2.29999995	2.3000	1.5562	3.9980	4.1874	0.880	1.098	1.085	1.124	3.28360772	1
	0.015200	8.4771	2.35730219	2.3573	1.6058	4.0037	4.1713	0.755	1.001	0.984	1.033	3.28583598	1
	0.015200	8.4771	2.40000010	2.4000	1.6425	4.0077	4.1584	0.664	0.928	0.909	0.964	3.28741050	1
	0.015200	8.4771	2.44906449	2.4491	1.6840	4.0122	4.1438	0.560	0.845	0.824	0.886	3.28913593	1
	0.015200	8.4771	2.52070975	2.5207	1.7445	4.0182	4.1197	0.409	0.723	0.698	0.769	3.29150581	1
	0.015200	8.4771	2.58248043	2.5825	1.7966	4.0227	4.0962	0.278	0.614	0.587	0.664	3.29341531	1
	0.015200	8.4771	2.59999990	2.6000	1.8113	4.0239	4.0892	0.242	0.583	0.556	0.634	3.29393530	1
	0.015200	8.4771	2.64866161	2.6487	1.8519	4.0267	4.0681	0.140	0.496	0.467	0.549	3.29533339	1
	0.015200	8.4771	2.72547770	2.7255	1.9157	4.0304	4.0314	-0.019	0.354	0.323	0.410	3.29740906	1
	0.015200	8.4771	2.78874278	2.7887	1.9685	4.0324	3.9965	-0.151	0.232	0.199	0.289	3.29900765	1
	0.015200	8.4771	2.79999995	2.8000	1.9780	4.0326	3.9897	-0.175	0.209	0.177	0.267	3.29928207	1
	0.015200	8.4771	2.81713104	2.8171	1.9922	4.0330	3.9796	-0.211	0.175	0.143	0.233	3.29969454	1
	0.015200	8.4771	2.87273312	2.8727	2.0389	4.0333	3.9426	-0.327	0.060	0.027	0.118	3.30098939	1
	0.015200	8.4771	2.93600154	2.9360	2.0918	4.0323	3.8953	-0.460	-0.078	-0.111	-0.020	3.30238581	1
	0.015200	8.4771	2.98473763	2.9847	2.1329	4.0301	3.8524	-0.562	-0.192	-0.224	-0.136	3.30340910	1
	0.015200	8.4771	3.00000000	3.0000	2.1458	4.0291	3.8379	-0.594	-0.229	-0.261	-0.174	3.30372047	1
	0.015200	8.4771	3.00567365	3.0057	2.1505	4.0288	3.8326	-0.606	-0.243	-0.274	-0.188	3.30383539	1
	0.015200	8.4771	3.04864216	3.0486	2.1867	4.0249	3.7870	-0.697	-0.353	-0.383	-0.300	3.30468678	1
	0.015200	8.4771	3.09483957	3.0948	2.2254	4.0192	3.7321	-0.794	-0.477	-0.505	-0.429	3.30556774	1
	0.015200	8.4771	3.13086629	3.1309	2.2559	4.0127	3.6807	-0.870	-0.585	-0.610	-0.542	3.30623150	1
	0.015200	8.4771	3.16300392	3.1630	2.2831	4.0054	3.6284	-0.938	-0.688	-0.710	-0.650	3.30680704	1
	0.015200	8.4771	3.19288325	3.1929	2.3084	3.9975	3.5757	-1.001	-0.788	-0.807	-0.757	3.30732846	1
	0.015200	8.4771	3.20000005	3.2000	2.3145	3.9955	3.5626	-1.016	-0.812	-0.830	-0.783	3.30745077	1
	0.015200	8.4771	3.20570040	3.2057	2.3193	3.9939	3.5523	-1.028	-0.831	-0.849	-0.803	3.30754805	1
	0.015200	8.4771	3.22959375	3.2296	2.3403	3.9858	3.5021	-1.081	-0.921	-0.934	-0.900	3.30795121	1
	0.015200	8.4771	3.26074409	3.2607	2.3735	3.9784	3.4434	-1.164	-1.037	-1.045	-1.023	3.30846453	1
	0.015200	8.4771	3.26186824	3.2619	2.3749	3.9783	3.4417	-1.167	-1.041	-1.049	-1.027	3.30848289	1
	0.015200	8.4771	3.27513194	3.2751	2.4066	3.9897	3.4573	-1.247	-1.069	-1.085	-1.045	3.30869746	1
	0.015200	8.4771	3.27816558	3.2782	2.4241	4.0001	3.4821	-1.290	-1.066	-1.086	-1.031	3.30874610	1
	0.015200	8.4771	3.27961850	3.2796	2.4416	4.0111	3.5085	-1.334	-1.058	-1.084	-1.016	3.30876946	1
	0.015200	8.4771	3.28037190	3.2804	2.4599	4.0216	3.5323	-1.380	-1.054	-1.084	-1.003	3.30878139	1
	0.015200	8.4771	3.28081107	3.2808	2.4803	4.0317	3.5524	-1.431	-1.055	-1.090	-0.998	3.30878854	1
	0.015200	8.4771	3.28109765	3.2811	2.4995	4.0405	3.5686	-1.479	-1.060	-1.098	-0.997	3.30879307	1
	0.015200	8.4771	3.28123736	3.2812	2.5070	4.0444	3.5768	-1.497	-1.059	-1.098	-0.994	3.30879521	2
	0.015200	8.4771	3.28134751	3.2813	2.4826	4.0390	3.5795	-1.437	-1.025	-1.062	-0.963	3.30879712	2
